city,lat,lng,datetime,temperature_celsius,weather
Rapperswil-Jona,47.2167,8.8167,2024-06-16T12:00:00,21.360000000000014,overcast clouds
Rapperswil-Jona,47.2167,8.8167,2024-06-16T15:00:00,22.010000000000048,light rain
Rapperswil-Jona,47.2167,8.8167,2024-06-16T18:00:00,19.03000000000003,light rain
Rapperswil-Jona,47.2167,8.8167,2024-06-16T21:00:00,14.850000000000023,broken clouds
Rapperswil-Jona,47.2167,8.8167,2024-06-17T00:00:00,14.420000000000016,light rain
Rapperswil-Jona,47.2167,8.8167,2024-06-17T03:00:00,14.879999999999995,light rain
Rapperswil-Jona,47.2167,8.8167,2024-06-17T06:00:00,18.220000000000027,overcast clouds
Rapperswil-Jona,47.2167,8.8167,2024-06-17T09:00:00,23.54000000000002,light rain
Rapperswil-Jona,47.2167,8.8167,2024-06-17T12:00:00,24.980000000000018,light rain
Rapperswil-Jona,47.2167,8.8167,2024-06-17T15:00:00,19.27000000000004,light rain
Rapperswil-Jona,47.2167,8.8167,2024-06-17T18:00:00,19.920000000000016,overcast clouds
Rapperswil-Jona,47.2167,8.8167,2024-06-17T21:00:00,16.27000000000004,light rain
Rapperswil-Jona,47.2167,8.8167,2024-06-18T00:00:00,14.960000000000036,broken clouds
Rapperswil-Jona,47.2167,8.8167,2024-06-18T03:00:00,14.020000000000039,scattered clouds
Rapperswil-Jona,47.2167,8.8167,2024-06-18T06:00:00,18.77000000000004,broken clouds
Rapperswil-Jona,47.2167,8.8167,2024-06-18T09:00:00,26.25,overcast clouds
Rapperswil-Jona,47.2167,8.8167,2024-06-18T12:00:00,29.480000000000018,overcast clouds
Rapperswil-Jona,47.2167,8.8167,2024-06-18T15:00:00,29.340000000000032,overcast clouds
Rapperswil-Jona,47.2167,8.8167,2024-06-18T18:00:00,25.010000000000048,overcast clouds
Rapperswil-Jona,47.2167,8.8167,2024-06-18T21:00:00,19.680000000000007,broken clouds
Rapperswil-Jona,47.2167,8.8167,2024-06-19T00:00:00,18.110000000000014,broken clouds
Rapperswil-Jona,47.2167,8.8167,2024-06-19T03:00:00,17.260000000000048,scattered clouds
Rapperswil-Jona,47.2167,8.8167,2024-06-19T06:00:00,21.960000000000036,scattered clouds
Rapperswil-Jona,47.2167,8.8167,2024-06-19T09:00:00,27.129999999999995,clear sky
Rapperswil-Jona,47.2167,8.8167,2024-06-19T12:00:00,29.689999999999998,few clouds
Rapperswil-Jona,47.2167,8.8167,2024-06-19T15:00:00,30.28000000000003,overcast clouds
Rapperswil-Jona,47.2167,8.8167,2024-06-19T18:00:00,25.700000000000045,broken clouds
Rapperswil-Jona,47.2167,8.8167,2024-06-19T21:00:00,21.08000000000004,broken clouds
Rapperswil-Jona,47.2167,8.8167,2024-06-20T00:00:00,19.75,broken clouds
Rapperswil-Jona,47.2167,8.8167,2024-06-20T03:00:00,18.99000000000001,clear sky
Rapperswil-Jona,47.2167,8.8167,2024-06-20T06:00:00,23.410000000000025,few clouds
Rapperswil-Jona,47.2167,8.8167,2024-06-20T09:00:00,28.810000000000002,few clouds
Rapperswil-Jona,47.2167,8.8167,2024-06-20T12:00:00,34.19,scattered clouds
Dietikon,47.4,8.4,2024-06-15T15:00:00,18.879999999999995,light rain
Dietikon,47.4,8.4,2024-06-15T18:00:00,15.75,light rain
Dietikon,47.4,8.4,2024-06-15T21:00:00,12.300000000000011,overcast clouds
Dietikon,47.4,8.4,2024-06-16T00:00:00,10.960000000000036,overcast clouds
Dietikon,47.4,8.4,2024-06-16T03:00:00,10.610000000000014,overcast clouds
Dietikon,47.4,8.4,2024-06-16T06:00:00,12.420000000000016,overcast clouds
Dietikon,47.4,8.4,2024-06-16T09:00:00,16.950000000000045,overcast clouds
Dietikon,47.4,8.4,2024-06-16T12:00:00,20.910000000000025,overcast clouds
Dietikon,47.4,8.4,2024-06-16T15:00:00,21.939999999999998,broken clouds
Dietikon,47.4,8.4,2024-06-16T18:00:00,17.629999999999995,light rain
Dietikon,47.4,8.4,2024-06-16T21:00:00,12.660000000000025,overcast clouds
Dietikon,47.4,8.4,2024-06-17T00:00:00,12.390000000000043,overcast clouds
Dietikon,47.4,8.4,2024-06-17T03:00:00,12.189999999999998,light rain
Dietikon,47.4,8.4,2024-06-17T06:00:00,14.600000000000023,overcast clouds
Dietikon,47.4,8.4,2024-06-17T09:00:00,20.980000000000018,overcast clouds
Dietikon,47.4,8.4,2024-06-17T12:00:00,22.129999999999995,overcast clouds
Dietikon,47.4,8.4,2024-06-17T15:00:00,20.760000000000048,light rain
Dietikon,47.4,8.4,2024-06-17T18:00:00,18.670000000000016,light rain
Dietikon,47.4,8.4,2024-06-17T21:00:00,14.200000000000045,light rain
Dietikon,47.4,8.4,2024-06-18T00:00:00,12.879999999999995,scattered clouds
Dietikon,47.4,8.4,2024-06-18T03:00:00,11.860000000000014,scattered clouds
Dietikon,47.4,8.4,2024-06-18T06:00:00,14.810000000000002,broken clouds
Dietikon,47.4,8.4,2024-06-18T09:00:00,21.52000000000004,overcast clouds
Dietikon,47.4,8.4,2024-06-18T12:00:00,26.03000000000003,overcast clouds
Dietikon,47.4,8.4,2024-06-18T15:00:00,27.400000000000034,overcast clouds
Dietikon,47.4,8.4,2024-06-18T18:00:00,23.850000000000023,overcast clouds
Dietikon,47.4,8.4,2024-06-18T21:00:00,17.890000000000043,scattered clouds
Dietikon,47.4,8.4,2024-06-19T00:00:00,15.680000000000007,light rain
Dietikon,47.4,8.4,2024-06-19T03:00:00,14.53000000000003,few clouds
Dietikon,47.4,8.4,2024-06-19T06:00:00,18.110000000000014,light rain
Dietikon,47.4,8.4,2024-06-19T09:00:00,24.57000000000005,clear sky
Dietikon,47.4,8.4,2024-06-19T12:00:00,28.560000000000002,clear sky
Dietikon,47.4,8.4,2024-06-19T15:00:00,28.730000000000018,clear sky
Dietikon,47.4,8.4,2024-06-19T18:00:00,24.53000000000003,few clouds
Dietikon,47.4,8.4,2024-06-19T21:00:00,19.30000000000001,broken clouds
Dietikon,47.4,8.4,2024-06-20T00:00:00,17.090000000000032,scattered clouds
Dietikon,47.4,8.4,2024-06-20T03:00:00,15.610000000000014,few clouds
Dietikon,47.4,8.4,2024-06-20T06:00:00,18.129999999999995,scattered clouds
Dietikon,47.4,8.4,2024-06-20T09:00:00,25.25,scattered clouds
Dietikon,47.4,8.4,2024-06-20T12:00:00,30.430000000000007,scattered clouds
Wetzikon,47.3167,8.8,2024-06-15T15:00:00,17.090000000000032,light rain
Wetzikon,47.3167,8.8,2024-06-15T18:00:00,15.050000000000011,light rain
Wetzikon,47.3167,8.8,2024-06-15T21:00:00,12.28000000000003,overcast clouds
Wetzikon,47.3167,8.8,2024-06-16T00:00:00,12.050000000000011,overcast clouds
Wetzikon,47.3167,8.8,2024-06-16T03:00:00,12.160000000000025,overcast clouds
Wetzikon,47.3167,8.8,2024-06-16T06:00:00,13.04000000000002,overcast clouds
Wetzikon,47.3167,8.8,2024-06-16T09:00:00,18.220000000000027,overcast clouds
Wetzikon,47.3167,8.8,2024-06-16T12:00:00,20.74000000000001,overcast clouds
Wetzikon,47.3167,8.8,2024-06-16T15:00:00,21.860000000000014,overcast clouds
Wetzikon,47.3167,8.8,2024-06-16T18:00:00,18.060000000000002,light rain
Wetzikon,47.3167,8.8,2024-06-16T21:00:00,13.650000000000034,broken clouds
Wetzikon,47.3167,8.8,2024-06-17T00:00:00,13.129999999999995,light rain
Wetzikon,47.3167,8.8,2024-06-17T03:00:00,13.189999999999998,light rain
Wetzikon,47.3167,8.8,2024-06-17T06:00:00,16.430000000000007,overcast clouds
Wetzikon,47.3167,8.8,2024-06-17T09:00:00,22.010000000000048,light rain
Wetzikon,47.3167,8.8,2024-06-17T12:00:00,24.060000000000002,broken clouds
Wetzikon,47.3167,8.8,2024-06-17T15:00:00,18.350000000000023,light rain
Wetzikon,47.3167,8.8,2024-06-17T18:00:00,18.970000000000027,overcast clouds
Wetzikon,47.3167,8.8,2024-06-17T21:00:00,14.610000000000014,light rain
Wetzikon,47.3167,8.8,2024-06-18T00:00:00,13.430000000000007,broken clouds
Wetzikon,47.3167,8.8,2024-06-18T03:00:00,12.28000000000003,scattered clouds
Wetzikon,47.3167,8.8,2024-06-18T06:00:00,16.689999999999998,broken clouds
Wetzikon,47.3167,8.8,2024-06-18T09:00:00,24.05000000000001,overcast clouds
Wetzikon,47.3167,8.8,2024-06-18T12:00:00,27.930000000000007,overcast clouds
Wetzikon,47.3167,8.8,2024-06-18T15:00:00,28.129999999999995,overcast clouds
Wetzikon,47.3167,8.8,2024-06-18T18:00:00,23.700000000000045,overcast clouds
Wetzikon,47.3167,8.8,2024-06-18T21:00:00,17.900000000000034,light rain
Wetzikon,47.3167,8.8,2024-06-19T00:00:00,16.340000000000032,light rain
Wetzikon,47.3167,8.8,2024-06-19T03:00:00,15.390000000000043,scattered clouds
Wetzikon,47.3167,8.8,2024-06-19T06:00:00,19.80000000000001,scattered clouds
Wetzikon,47.3167,8.8,2024-06-19T09:00:00,25.80000000000001,few clouds
Wetzikon,47.3167,8.8,2024-06-19T12:00:00,28.730000000000018,clear sky
Wetzikon,47.3167,8.8,2024-06-19T15:00:00,29.170000000000016,broken clouds
Wetzikon,47.3167,8.8,2024-06-19T18:00:00,24.470000000000027,broken clouds
Wetzikon,47.3167,8.8,2024-06-19T21:00:00,19.33000000000004,overcast clouds
Wetzikon,47.3167,8.8,2024-06-20T00:00:00,17.460000000000036,broken clouds
Wetzikon,47.3167,8.8,2024-06-20T03:00:00,16.49000000000001,clear sky
Wetzikon,47.3167,8.8,2024-06-20T06:00:00,20.600000000000023,few clouds
Wetzikon,47.3167,8.8,2024-06-20T09:00:00,26.32000000000005,clear sky
Wetzikon,47.3167,8.8,2024-06-20T12:00:00,32.370000000000005,few clouds
Meyrin,46.2167,6.0667,2024-06-15T15:00:00,20.220000000000027,light rain
Meyrin,46.2167,6.0667,2024-06-15T18:00:00,17.75,light rain
Meyrin,46.2167,6.0667,2024-06-15T21:00:00,11.78000000000003,clear sky
Meyrin,46.2167,6.0667,2024-06-16T00:00:00,11.080000000000041,scattered clouds
Meyrin,46.2167,6.0667,2024-06-16T03:00:00,11.370000000000005,overcast clouds
Meyrin,46.2167,6.0667,2024-06-16T06:00:00,13.840000000000032,overcast clouds
Meyrin,46.2167,6.0667,2024-06-16T09:00:00,17.590000000000032,overcast clouds
Meyrin,46.2167,6.0667,2024-06-16T12:00:00,22.420000000000016,overcast clouds
Meyrin,46.2167,6.0667,2024-06-16T15:00:00,22.49000000000001,broken clouds
Meyrin,46.2167,6.0667,2024-06-16T18:00:00,19.390000000000043,light rain
Meyrin,46.2167,6.0667,2024-06-16T21:00:00,15.140000000000043,overcast clouds
Meyrin,46.2167,6.0667,2024-06-17T00:00:00,14.910000000000025,light rain
Meyrin,46.2167,6.0667,2024-06-17T03:00:00,13.670000000000016,light rain
Meyrin,46.2167,6.0667,2024-06-17T06:00:00,15.960000000000036,overcast clouds
Meyrin,46.2167,6.0667,2024-06-17T09:00:00,21.350000000000023,overcast clouds
Meyrin,46.2167,6.0667,2024-06-17T12:00:00,25.060000000000002,overcast clouds
Meyrin,46.2167,6.0667,2024-06-17T15:00:00,25.680000000000007,broken clouds
Meyrin,46.2167,6.0667,2024-06-17T18:00:00,21.439999999999998,light rain
Meyrin,46.2167,6.0667,2024-06-17T21:00:00,16.760000000000048,few clouds
Meyrin,46.2167,6.0667,2024-06-18T00:00:00,15.54000000000002,scattered clouds
Meyrin,46.2167,6.0667,2024-06-18T03:00:00,14.650000000000034,broken clouds
Meyrin,46.2167,6.0667,2024-06-18T06:00:00,16.970000000000027,broken clouds
Meyrin,46.2167,6.0667,2024-06-18T09:00:00,22.220000000000027,overcast clouds
Meyrin,46.2167,6.0667,2024-06-18T12:00:00,26.400000000000034,overcast clouds
Meyrin,46.2167,6.0667,2024-06-18T15:00:00,27.560000000000002,overcast clouds
Meyrin,46.2167,6.0667,2024-06-18T18:00:00,24.02000000000004,overcast clouds
Meyrin,46.2167,6.0667,2024-06-18T21:00:00,19.670000000000016,overcast clouds
Meyrin,46.2167,6.0667,2024-06-19T00:00:00,17.160000000000025,light rain
Meyrin,46.2167,6.0667,2024-06-19T03:00:00,16.129999999999995,light rain
Meyrin,46.2167,6.0667,2024-06-19T06:00:00,18.860000000000014,few clouds
Meyrin,46.2167,6.0667,2024-06-19T09:00:00,24.30000000000001,few clouds
Meyrin,46.2167,6.0667,2024-06-19T12:00:00,27.810000000000002,clear sky
Meyrin,46.2167,6.0667,2024-06-19T15:00:00,28.32000000000005,clear sky
Meyrin,46.2167,6.0667,2024-06-19T18:00:00,25.680000000000007,scattered clouds
Meyrin,46.2167,6.0667,2024-06-19T21:00:00,20.960000000000036,clear sky
Meyrin,46.2167,6.0667,2024-06-20T00:00:00,19.360000000000014,clear sky
Meyrin,46.2167,6.0667,2024-06-20T03:00:00,18.210000000000036,clear sky
Meyrin,46.2167,6.0667,2024-06-20T06:00:00,21.600000000000023,scattered clouds
Meyrin,46.2167,6.0667,2024-06-20T09:00:00,25.600000000000023,overcast clouds
Meyrin,46.2167,6.0667,2024-06-20T12:00:00,29.07000000000005,overcast clouds
Carouge,46.1833,6.1333,2024-06-15T15:00:00,20.420000000000016,light rain
Carouge,46.1833,6.1333,2024-06-15T18:00:00,17.75,light rain
Carouge,46.1833,6.1333,2024-06-15T21:00:00,11.870000000000005,light rain
Carouge,46.1833,6.1333,2024-06-16T00:00:00,10.980000000000018,scattered clouds
Carouge,46.1833,6.1333,2024-06-16T03:00:00,11.0,overcast clouds
Carouge,46.1833,6.1333,2024-06-16T06:00:00,13.640000000000043,overcast clouds
Carouge,46.1833,6.1333,2024-06-16T09:00:00,17.660000000000025,overcast clouds
Carouge,46.1833,6.1333,2024-06-16T12:00:00,22.370000000000005,broken clouds
Carouge,46.1833,6.1333,2024-06-16T15:00:00,22.870000000000005,scattered clouds
Carouge,46.1833,6.1333,2024-06-16T18:00:00,19.700000000000045,broken clouds
Carouge,46.1833,6.1333,2024-06-16T21:00:00,15.600000000000023,overcast clouds
Carouge,46.1833,6.1333,2024-06-17T00:00:00,14.800000000000011,light rain
Carouge,46.1833,6.1333,2024-06-17T03:00:00,13.450000000000045,light rain
Carouge,46.1833,6.1333,2024-06-17T06:00:00,15.800000000000011,overcast clouds
Carouge,46.1833,6.1333,2024-06-17T09:00:00,21.140000000000043,overcast clouds
Carouge,46.1833,6.1333,2024-06-17T12:00:00,25.04000000000002,overcast clouds
Carouge,46.1833,6.1333,2024-06-17T15:00:00,25.510000000000048,scattered clouds
Carouge,46.1833,6.1333,2024-06-17T18:00:00,21.650000000000034,light rain
Carouge,46.1833,6.1333,2024-06-17T21:00:00,16.840000000000032,clear sky
Carouge,46.1833,6.1333,2024-06-18T00:00:00,15.400000000000034,scattered clouds
Carouge,46.1833,6.1333,2024-06-18T03:00:00,14.460000000000036,broken clouds
Carouge,46.1833,6.1333,2024-06-18T06:00:00,16.930000000000007,scattered clouds
Carouge,46.1833,6.1333,2024-06-18T09:00:00,22.129999999999995,overcast clouds
Carouge,46.1833,6.1333,2024-06-18T12:00:00,26.350000000000023,overcast clouds
Carouge,46.1833,6.1333,2024-06-18T15:00:00,27.370000000000005,overcast clouds
Carouge,46.1833,6.1333,2024-06-18T18:00:00,23.930000000000007,overcast clouds
Carouge,46.1833,6.1333,2024-06-18T21:00:00,19.670000000000016,overcast clouds
Carouge,46.1833,6.1333,2024-06-19T00:00:00,17.25,light rain
Carouge,46.1833,6.1333,2024-06-19T03:00:00,16.210000000000036,light rain
Carouge,46.1833,6.1333,2024-06-19T06:00:00,18.720000000000027,few clouds
Carouge,46.1833,6.1333,2024-06-19T09:00:00,23.99000000000001,clear sky
Carouge,46.1833,6.1333,2024-06-19T12:00:00,27.510000000000048,clear sky
Carouge,46.1833,6.1333,2024-06-19T15:00:00,28.29000000000002,clear sky
Carouge,46.1833,6.1333,2024-06-19T18:00:00,25.510000000000048,scattered clouds
Carouge,46.1833,6.1333,2024-06-19T21:00:00,20.879999999999995,clear sky
Carouge,46.1833,6.1333,2024-06-20T00:00:00,19.32000000000005,clear sky
Carouge,46.1833,6.1333,2024-06-20T03:00:00,17.950000000000045,clear sky
Carouge,46.1833,6.1333,2024-06-20T06:00:00,20.939999999999998,scattered clouds
Carouge,46.1833,6.1333,2024-06-20T09:00:00,25.150000000000034,overcast clouds
Carouge,46.1833,6.1333,2024-06-20T12:00:00,29.07000000000005,overcast clouds
Frauenfeld,47.55,8.9,2024-06-15T15:00:00,19.350000000000023,overcast clouds
Frauenfeld,47.55,8.9,2024-06-15T18:00:00,16.25,light rain
Frauenfeld,47.55,8.9,2024-06-15T21:00:00,13.680000000000007,overcast clouds
Frauenfeld,47.55,8.9,2024-06-16T00:00:00,12.57000000000005,overcast clouds
Frauenfeld,47.55,8.9,2024-06-16T03:00:00,12.57000000000005,overcast clouds
Frauenfeld,47.55,8.9,2024-06-16T06:00:00,14.080000000000041,overcast clouds
Frauenfeld,47.55,8.9,2024-06-16T09:00:00,17.610000000000014,overcast clouds
Frauenfeld,47.55,8.9,2024-06-16T12:00:00,21.30000000000001,overcast clouds
Frauenfeld,47.55,8.9,2024-06-16T15:00:00,22.879999999999995,broken clouds
Frauenfeld,47.55,8.9,2024-06-16T18:00:00,18.79000000000002,light rain
Frauenfeld,47.55,8.9,2024-06-16T21:00:00,14.53000000000003,light rain
Frauenfeld,47.55,8.9,2024-06-17T00:00:00,13.28000000000003,overcast clouds
Frauenfeld,47.55,8.9,2024-06-17T03:00:00,13.300000000000011,overcast clouds
Frauenfeld,47.55,8.9,2024-06-17T06:00:00,16.379999999999995,overcast clouds
Frauenfeld,47.55,8.9,2024-06-17T09:00:00,21.170000000000016,overcast clouds
Frauenfeld,47.55,8.9,2024-06-17T12:00:00,23.99000000000001,overcast clouds
Frauenfeld,47.55,8.9,2024-06-17T15:00:00,20.470000000000027,light rain
Frauenfeld,47.55,8.9,2024-06-17T18:00:00,19.83000000000004,overcast clouds
Frauenfeld,47.55,8.9,2024-06-17T21:00:00,15.110000000000014,light rain
Frauenfeld,47.55,8.9,2024-06-18T00:00:00,14.060000000000002,scattered clouds
Frauenfeld,47.55,8.9,2024-06-18T03:00:00,13.220000000000027,broken clouds
Frauenfeld,47.55,8.9,2024-06-18T06:00:00,16.840000000000032,broken clouds
Frauenfeld,47.55,8.9,2024-06-18T09:00:00,22.950000000000045,overcast clouds
Frauenfeld,47.55,8.9,2024-06-18T12:00:00,27.03000000000003,overcast clouds
Frauenfeld,47.55,8.9,2024-06-18T15:00:00,28.02000000000004,overcast clouds
Frauenfeld,47.55,8.9,2024-06-18T18:00:00,24.160000000000025,overcast clouds
Frauenfeld,47.55,8.9,2024-06-18T21:00:00,18.08000000000004,light rain
Frauenfeld,47.55,8.9,2024-06-19T00:00:00,16.24000000000001,light rain
Frauenfeld,47.55,8.9,2024-06-19T03:00:00,15.330000000000041,light rain
Frauenfeld,47.55,8.9,2024-06-19T06:00:00,18.82000000000005,light rain
Frauenfeld,47.55,8.9,2024-06-19T09:00:00,25.340000000000032,clear sky
Frauenfeld,47.55,8.9,2024-06-19T12:00:00,28.439999999999998,clear sky
Frauenfeld,47.55,8.9,2024-06-19T15:00:00,28.670000000000016,few clouds
Frauenfeld,47.55,8.9,2024-06-19T18:00:00,24.82000000000005,few clouds
Frauenfeld,47.55,8.9,2024-06-19T21:00:00,19.950000000000045,overcast clouds
Frauenfeld,47.55,8.9,2024-06-20T00:00:00,18.04000000000002,broken clouds
Frauenfeld,47.55,8.9,2024-06-20T03:00:00,16.879999999999995,clear sky
Frauenfeld,47.55,8.9,2024-06-20T06:00:00,19.670000000000016,clear sky
Frauenfeld,47.55,8.9,2024-06-20T09:00:00,26.140000000000043,clear sky
Frauenfeld,47.55,8.9,2024-06-20T12:00:00,32.170000000000016,few clouds
Kreuzlingen,47.6333,9.1667,2024-06-15T15:00:00,17.590000000000032,overcast clouds
Kreuzlingen,47.6333,9.1667,2024-06-15T18:00:00,15.0,overcast clouds
Kreuzlingen,47.6333,9.1667,2024-06-15T21:00:00,12.610000000000014,overcast clouds
Kreuzlingen,47.6333,9.1667,2024-06-16T00:00:00,11.580000000000041,overcast clouds
Kreuzlingen,47.6333,9.1667,2024-06-16T03:00:00,11.610000000000014,overcast clouds
Kreuzlingen,47.6333,9.1667,2024-06-16T06:00:00,12.810000000000002,overcast clouds
Kreuzlingen,47.6333,9.1667,2024-06-16T09:00:00,16.80000000000001,overcast clouds
Kreuzlingen,47.6333,9.1667,2024-06-16T12:00:00,19.75,overcast clouds
Kreuzlingen,47.6333,9.1667,2024-06-16T15:00:00,21.379999999999995,broken clouds
Kreuzlingen,47.6333,9.1667,2024-06-16T18:00:00,17.840000000000032,light rain
Kreuzlingen,47.6333,9.1667,2024-06-16T21:00:00,13.490000000000009,light rain
Kreuzlingen,47.6333,9.1667,2024-06-17T00:00:00,12.510000000000048,overcast clouds
Kreuzlingen,47.6333,9.1667,2024-06-17T03:00:00,12.0,overcast clouds
Kreuzlingen,47.6333,9.1667,2024-06-17T06:00:00,14.480000000000018,overcast clouds
Kreuzlingen,47.6333,9.1667,2024-06-17T09:00:00,19.379999999999995,light rain
Kreuzlingen,47.6333,9.1667,2024-06-17T12:00:00,22.600000000000023,light rain
Kreuzlingen,47.6333,9.1667,2024-06-17T15:00:00,19.939999999999998,light rain
Kreuzlingen,47.6333,9.1667,2024-06-17T18:00:00,18.32000000000005,overcast clouds
Kreuzlingen,47.6333,9.1667,2024-06-17T21:00:00,13.760000000000048,light rain
Kreuzlingen,47.6333,9.1667,2024-06-18T00:00:00,12.57000000000005,scattered clouds
Kreuzlingen,47.6333,9.1667,2024-06-18T03:00:00,11.980000000000018,broken clouds
Kreuzlingen,47.6333,9.1667,2024-06-18T06:00:00,15.640000000000043,broken clouds
Kreuzlingen,47.6333,9.1667,2024-06-18T09:00:00,20.850000000000023,overcast clouds
Kreuzlingen,47.6333,9.1667,2024-06-18T12:00:00,25.140000000000043,overcast clouds
Kreuzlingen,47.6333,9.1667,2024-06-18T15:00:00,26.58000000000004,overcast clouds
Kreuzlingen,47.6333,9.1667,2024-06-18T18:00:00,23.28000000000003,overcast clouds
Kreuzlingen,47.6333,9.1667,2024-06-18T21:00:00,17.700000000000045,light rain
Kreuzlingen,47.6333,9.1667,2024-06-19T00:00:00,15.650000000000034,light rain
Kreuzlingen,47.6333,9.1667,2024-06-19T03:00:00,14.650000000000034,light rain
Kreuzlingen,47.6333,9.1667,2024-06-19T06:00:00,18.220000000000027,scattered clouds
Kreuzlingen,47.6333,9.1667,2024-06-19T09:00:00,23.400000000000034,clear sky
Kreuzlingen,47.6333,9.1667,2024-06-19T12:00:00,26.710000000000036,clear sky
Kreuzlingen,47.6333,9.1667,2024-06-19T15:00:00,27.420000000000016,few clouds
Kreuzlingen,47.6333,9.1667,2024-06-19T18:00:00,23.29000000000002,few clouds
Kreuzlingen,47.6333,9.1667,2024-06-19T21:00:00,18.160000000000025,broken clouds
Kreuzlingen,47.6333,9.1667,2024-06-20T00:00:00,16.689999999999998,broken clouds
Kreuzlingen,47.6333,9.1667,2024-06-20T03:00:00,15.28000000000003,clear sky
Kreuzlingen,47.6333,9.1667,2024-06-20T06:00:00,18.379999999999995,clear sky
Kreuzlingen,47.6333,9.1667,2024-06-20T09:00:00,24.75,clear sky
Kreuzlingen,47.6333,9.1667,2024-06-20T12:00:00,29.79000000000002,clear sky
Wdenswil,47.2333,8.6667,2024-06-15T15:00:00,17.430000000000007,light rain
Wdenswil,47.2333,8.6667,2024-06-15T18:00:00,15.390000000000043,light rain
Wdenswil,47.2333,8.6667,2024-06-15T21:00:00,12.689999999999998,light rain
Wdenswil,47.2333,8.6667,2024-06-16T00:00:00,12.57000000000005,overcast clouds
Wdenswil,47.2333,8.6667,2024-06-16T03:00:00,12.450000000000045,overcast clouds
Wdenswil,47.2333,8.6667,2024-06-16T06:00:00,13.120000000000005,overcast clouds
Wdenswil,47.2333,8.6667,2024-06-16T09:00:00,18.420000000000016,overcast clouds
Wdenswil,47.2333,8.6667,2024-06-16T12:00:00,20.629999999999995,overcast clouds
Wdenswil,47.2333,8.6667,2024-06-16T15:00:00,22.04000000000002,overcast clouds
Wdenswil,47.2333,8.6667,2024-06-16T18:00:00,18.420000000000016,light rain
Wdenswil,47.2333,8.6667,2024-06-16T21:00:00,13.82000000000005,light rain
Wdenswil,47.2333,8.6667,2024-06-17T00:00:00,13.54000000000002,light rain
Wdenswil,47.2333,8.6667,2024-06-17T03:00:00,13.340000000000032,light rain
Wdenswil,47.2333,8.6667,2024-06-17T06:00:00,16.660000000000025,overcast clouds
Wdenswil,47.2333,8.6667,2024-06-17T09:00:00,22.58000000000004,broken clouds
Wdenswil,47.2333,8.6667,2024-06-17T12:00:00,23.879999999999995,light rain
Wdenswil,47.2333,8.6667,2024-06-17T15:00:00,18.810000000000002,light rain
Wdenswil,47.2333,8.6667,2024-06-17T18:00:00,19.140000000000043,light rain
Wdenswil,47.2333,8.6667,2024-06-17T21:00:00,15.050000000000011,light rain
Wdenswil,47.2333,8.6667,2024-06-18T00:00:00,13.810000000000002,broken clouds
Wdenswil,47.2333,8.6667,2024-06-18T03:00:00,12.760000000000048,broken clouds
Wdenswil,47.2333,8.6667,2024-06-18T06:00:00,16.890000000000043,broken clouds
Wdenswil,47.2333,8.6667,2024-06-18T09:00:00,24.129999999999995,overcast clouds
Wdenswil,47.2333,8.6667,2024-06-18T12:00:00,28.05000000000001,overcast clouds
Wdenswil,47.2333,8.6667,2024-06-18T15:00:00,28.439999999999998,overcast clouds
Wdenswil,47.2333,8.6667,2024-06-18T18:00:00,24.32000000000005,overcast clouds
Wdenswil,47.2333,8.6667,2024-06-18T21:00:00,18.83000000000004,broken clouds
Wdenswil,47.2333,8.6667,2024-06-19T00:00:00,16.58000000000004,light rain
Wdenswil,47.2333,8.6667,2024-06-19T03:00:00,15.720000000000027,scattered clouds
Wdenswil,47.2333,8.6667,2024-06-19T06:00:00,20.120000000000005,light rain
Wdenswil,47.2333,8.6667,2024-06-19T09:00:00,25.850000000000023,clear sky
Wdenswil,47.2333,8.6667,2024-06-19T12:00:00,29.010000000000048,clear sky
Wdenswil,47.2333,8.6667,2024-06-19T15:00:00,29.560000000000002,broken clouds
Wdenswil,47.2333,8.6667,2024-06-19T18:00:00,24.850000000000023,scattered clouds
Wdenswil,47.2333,8.6667,2024-06-19T21:00:00,19.879999999999995,broken clouds
Wdenswil,47.2333,8.6667,2024-06-20T00:00:00,18.24000000000001,scattered clouds
Wdenswil,47.2333,8.6667,2024-06-20T03:00:00,16.99000000000001,clear sky
Wdenswil,47.2333,8.6667,2024-06-20T06:00:00,20.870000000000005,clear sky
Wdenswil,47.2333,8.6667,2024-06-20T09:00:00,27.340000000000032,few clouds
Wdenswil,47.2333,8.6667,2024-06-20T12:00:00,32.82000000000005,few clouds
Aarau,47.4,8.05,2024-06-15T15:00:00,20.560000000000002,broken clouds
Aarau,47.4,8.05,2024-06-15T18:00:00,17.470000000000027,light rain
Aarau,47.4,8.05,2024-06-15T21:00:00,11.700000000000045,overcast clouds
Aarau,47.4,8.05,2024-06-16T00:00:00,9.550000000000011,broken clouds
Aarau,47.4,8.05,2024-06-16T03:00:00,9.150000000000034,scattered clouds
Aarau,47.4,8.05,2024-06-16T06:00:00,13.340000000000032,broken clouds
Aarau,47.4,8.05,2024-06-16T09:00:00,17.670000000000016,overcast clouds
Aarau,47.4,8.05,2024-06-16T12:00:00,22.890000000000043,overcast clouds
Aarau,47.4,8.05,2024-06-16T15:00:00,22.33000000000004,broken clouds
Aarau,47.4,8.05,2024-06-16T18:00:00,18.439999999999998,light rain
