id,flightType,SDT,STA,ETA,ATA,RTK,TER,FBR,LBR,BDC,FLC,airlineLogo,FLN,REG,statusCode,statusTextDe,statusTextEn,airportName,cityDe,cityEn,search,POR,ICT,TYP,TYS,model,manufacturerName,isSchengen,isCommercial,airline,codeShare,viaAirportName,viaCityDe,viaCityEn,STD,ETD,ATD,CAM,CAA,GAT,PDS,EBT,CIR
1650759,D,2024-06-18T00:00:00Z,,,,,,,,,EJU,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/easyjet.svg?vs=1&rev=e82c0b4e64a644ad8c5b7d83be2da787,7744,,,,,Francisco sá Carneiro,Porto,Porto,EJU7744 EJU 7744 EASYJET   OPO Francisco sá Carneiro Porto Porto       ,,A320,320,320,A320,Airbus,True,True,EASYJET ,,,,,2024-06-18T19:25:00Z,,,,,,OPO,,
1650760,D,2024-06-18T00:00:00Z,,,,,,,,,TK,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/turkish.svg?vs=1&rev=0136fab87b604d5694f060684f417b3d,1914,,,,,International Airport,Istanbul,Istanbul,"TK1914 TK 1914 TURKISH AIRLINES  IST International Airport Istanbul Istanbul       OM_1018_MGL, PK_5914_PIA OM1018 OM 1018 PK5914 PK 5914",,A321,321,321,A321,Airbus,,True,TURKISH AIRLINES,"OM_1018_MGL, PK_5914_PIA",,,,2024-06-18T13:00:00Z,,,,,,IST,,
1650761,D,2024-06-18T00:00:00Z,,,,,,,,,WK,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/edelweiss.svg?vs=1&rev=c62a851a074242b3817b8cb7b10efad7,290,,,,,Airport,Edinburgh,Edinburgh,WK290 WK 290 EDELWEISS  EDI Airport Edinburgh Edinburgh       LX_8290_SWR WK0290 WK 0290 LX8290 LX 8290,,A320,320,320,A320,Airbus,,True,EDELWEISS,LX_8290_SWR,,,,2024-06-18T11:05:00Z,,,,,,EDI,,
1650762,D,2024-06-18T00:00:00Z,,,,,,,,,TG,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/thai.svg?vs=1&rev=cd9b440ba8c6498eb146b1f596ccf4b6,971,,,,,Suvarnabhumi Airport,Bangkok,Bangkok,TG971 TG 971 THAI AIRWAYS INT  BKK Suvarnabhumi Airport Bangkok Bangkok        TG0971 TG 0971,,B77W,777,77W,B777-300ER,Boeing,,True,THAI AIRWAYS INT,,,,,2024-06-18T11:30:00Z,,,,,,BKK,,
1650763,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1682,,,,,Peretola,Florenz,Florence,LX1682 LX 1682 SWISS  FLR Peretola Florenz Florence       ,,E295,EMJ,295,ERJ-195 E2,Embraer,True,True,SWISS,,,,,2024-06-18T19:25:00Z,,,,,,FLR,,
1650764,D,2024-06-18T00:00:00Z,,,,,,,,,EW,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/euro.svg?vs=1&rev=e18b64616a2d46b4a346fd2f517c9895,765,,,,,Airport,Köln Bonn,Cologne Bonn,EW765 EW 765 EUROWINGS  CGN Airport Köln Bonn Cologne Bonn       LX_4426_SWR EW0765 EW 0765 LX4426 LX 4426,,A320,32A,32A,A320,Airbus,True,True,EUROWINGS,LX_4426_SWR,,,,2024-06-18T06:05:00Z,,,,,,CGN,,
1650765,D,2024-06-18T00:00:00Z,,,,,,,,,WK,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/edelweiss.svg?vs=1&rev=c62a851a074242b3817b8cb7b10efad7,246,,,,,International Airport,Palma De Mallorca,Palma De Mallorca,WK246 WK 246 EDELWEISS  PMI International Airport Palma De Mallorca Palma De Mallorca       LX_8246_SWR WK0246 WK 0246 LX8246 LX 8246,,A320,320,320,A320,Airbus,True,True,EDELWEISS,LX_8246_SWR,,,,2024-06-18T10:25:00Z,,,,,,PMI,,
1650766,D,2024-06-18T00:00:00Z,,,,,,,,,EZY,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/easyjet.svg?vs=1&rev=e82c0b4e64a644ad8c5b7d83be2da787,8472,,,,,Gatwick,London,London,EZY8472 EZY 8472 EASYJET  LGW Gatwick London London       ,,A320,320,320,A320,Airbus,,True,EASYJET,,,,,2024-06-18T08:25:00Z,,,,,,LGW,,
1650767,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1628,,,,,Malpensa,Mailand,Milan,LX1628 LX 1628 SWISS  MXP Malpensa Mailand Milan       AC_6786_ACA AC6786 AC 6786,,E190,EMJ,E90,ERJ-190,Embraer,True,True,SWISS,AC_6786_ACA,,,,2024-06-18T11:05:00Z,,,,,,MXP,,
1650768,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,644,,,,,Ch. De Gaulle,Paris,Paris,LX644 LX 644 SWISS  CDG Ch. De Gaulle Paris Paris        LX0644 LX 0644,,BCS1,220,221,A220-100,Airbus,True,True,SWISS,,,,,2024-06-18T15:55:00Z,,,,,,CDG,,
1650769,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,632,,,,,Ch. De Gaulle,Paris,Paris,LX632 LX 632 SWISS  CDG Ch. De Gaulle Paris Paris       LA_8793_LAN LX0632 LX 0632 LA8793 LA 8793,,BCS3,220,223,A220-300,Airbus,True,True,SWISS,LA_8793_LAN,,,,2024-06-18T05:25:00Z,,,,,,CDG,,
1650770,D,2024-06-18T00:00:00Z,,,,,,,,,KL,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/klm.svg?vs=1&rev=4b8ef62311eb45909066dc822fca5058,1916,,,,,Schiphol,Amsterdam,Amsterdam,KL1916 KL 1916 KLM ROYAL DUTCH AIRL  AMS Schiphol Amsterdam Amsterdam       ,,E190,EMJ,E90,ERJ-190,Embraer,True,True,KLM ROYAL DUTCH AIRL,,,,,2024-06-18T05:00:00Z,,,,,,AMS,,
1650771,D,2024-06-18T00:00:00Z,,,,,,,,,TP,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/tap.svg?vs=1&rev=bee234e7802644f48c8451f1384f7601,931,,,,,Airport,Lissabon,Lisbon,"TP931 TP 931 TAP PORTUGAL  LIS Airport Lissabon Lisbon       AC_2695_ACA, AD_7258_AZU, AY_6777_FIN, LX_4580_SWR, LY_9021_ELY, OS_8141_AUA, OU_5720_CTN, S4_8781_RZO, TG_7315_THA TP0931 TP 0931 AC2695 AC 2695 AD7258 AD 7258 AY6777 AY 6777 LX4580 LX 4580 LY9021 LY 9021 OS8141 OS 8141 OU5720 OU 5720 S48781 S4 8781 TG7315 TG 7315",,A319,319,319,A319,Airbus,True,True,TAP PORTUGAL,"AC_2695_ACA, AD_7258_AZU, AY_6777_FIN, LX_4580_SWR, LY_9021_ELY, OS_8141_AUA, OU_5720_CTN, S4_8781_RZO, TG_7315_THA",,,,2024-06-18T11:15:00Z,,,,,,LIS,,
1650772,D,2024-06-18T00:00:00Z,,,,,,,,,GM,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/chair.svg?vs=1&rev=06e62bc9d6bf4ad69eca26a2cdb34af4,602,,,,,International Airport,Pristina,Pristina,GM602 GM 602 CHAIR AIRLINES AG  PRN International Airport Pristina Pristina        GM0602 GM 0602,,A320,320,320,A320,Airbus,,True,CHAIR AIRLINES AG,,,,,2024-06-18T16:00:00Z,,,,,,PRN,,
1650773,D,2024-06-18T00:00:00Z,,,,,,,,,AF,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/airfrance.svg?vs=1&rev=ac4f1e3e338f47afae62d764d8c698d8,1815,,,,,Ch. De Gaulle,Paris,Paris,AF1815 AF 1815 AIR FRANCE  CDG Ch. De Gaulle Paris Paris       ,,A320,320,320,A320,Airbus,True,True,AIR FRANCE,,,,,2024-06-18T16:55:00Z,,,,,,CDG,,
1650774,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1442,,,,,Nënë Tereza International Airport,Tirana,Tirana,LX1442 LX 1442 SWISS  TIA Nënë Tereza International Airport Tirana Tirana       ,,BCS3,220,223,A220-300,Airbus,,True,SWISS,,,,,2024-06-18T09:50:00Z,,,,,,TIA,,
1650775,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1672,,,,,Guglielmo Marconi,Bologna,Bologna,LX1672 LX 1672 SWISS  BLQ Guglielmo Marconi Bologna Bologna       ,,A320,320,320,A320,Airbus,True,True,SWISS,,,,,2024-06-18T15:05:00Z,,,,,,BLQ,,
1650776,D,2024-06-18T00:00:00Z,,,,,,,,,UX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/europa.svg?vs=1&rev=000d6747b9ec452089b94883bc3c779e,1676,,,,,Barajaz - Adolfo Suárez Airport,Madrid,Madrid,UX1676 UX 1676 AIR EUROPA  MAD Barajaz - Adolfo Suárez Airport Madrid Madrid       ,,B738,73H,73H,B737-800 (Winglets),Boeing,True,True,AIR EUROPA,,,,,2024-06-18T09:10:00Z,,,,,,MAD,,
1650777,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1018,,,,,International Airport,Düsseldorf,Düsseldorf,"LX1018 LX 1018 SWISS  DUS International Airport Düsseldorf Düsseldorf       SQ_2948_SIA, UA_9772_UAL SQ2948 SQ 2948 UA9772 UA 9772",,A320,320,320,A320,Airbus,True,True,SWISS,"SQ_2948_SIA, UA_9772_UAL",,,,2024-06-18T10:45:00Z,,,,,,DUS,,
1650778,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1248,,,,,Arlanda,Stockholm,Stockholm,"LX1248 LX 1248 SWISS  ARN Arlanda Stockholm Stockholm       AC_6851_ACA, SK_3508_SAS AC6851 AC 6851 SK3508 SK 3508",,BCS3,220,223,A220-300,Airbus,True,True,SWISS,"AC_6851_ACA, SK_3508_SAS",,,,2024-06-18T07:55:00Z,,,,,,ARN,,
1650779,D,2024-06-18T00:00:00Z,,,,,,,,,QR,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/qatar.svg?vs=1&rev=694826a45045492ca679a6974c0acf6b,096,,,,,Hamad International Airport,Doha,Doha,"QR096 QR 096 QATAR AIRWAYS  DOH Hamad International Airport Doha Doha       FB_1927_LZB, MH_9230_MAS, UL_3496_ALK, WB_1008_RWD, WY_6244_OMA, VA_6092_VAU QR96 QR0096 QR 0096 FB1927 FB 1927 MH9230 MH 9230 UL3496 UL 3496 WB1008 WB 1008 WY6244 WY 6244 VA6092 VA 6092",,A359,350,359,A350-900,Airbus,,True,QATAR AIRWAYS,"FB_1927_LZB, MH_9230_MAS, UL_3496_ALK, WB_1008_RWD, WY_6244_OMA, VA_6092_VAU",,,,2024-06-18T13:40:00Z,,,,,,DOH,,
1650780,D,2024-06-18T00:00:00Z,,,,,,,,,EW,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/euro.svg?vs=1&rev=e18b64616a2d46b4a346fd2f517c9895,7765,,,,,Airport,Hamburg,Hamburg,EW7765 EW 7765 EUROWINGS  HAM Airport Hamburg Hamburg       LX_4414_SWR LX4414 LX 4414,,A320,32A,32A,A320,Airbus,True,True,EUROWINGS,LX_4414_SWR,,,,2024-06-18T18:45:00Z,,,,,,HAM,,
1650781,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,252,,,,,Ben Gurion Airport,Tel Aviv,Tel Aviv,LX252 LX 252 SWISS  TLV Ben Gurion Airport Tel Aviv Tel Aviv        LX0252 LX 0252,,A21N,32Q,32Q,A321 Neo,Airbus,,True,SWISS,,,,,2024-06-18T10:00:00Z,,,,,,TLV,,
1650782,D,2024-06-18T00:00:00Z,,,,,,,,,OS,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/austrian.png?vs=1&rev=4ef32f2bea6841cf8c95271557f34132,562,,,,,Schwechat,Wien,Vienna,OS562 OS 562 AUSTRIAN AIRLINES  VIE Schwechat Wien Vienna        OS0562 OS 0562,,A320,320,320,A320,Airbus,True,True,AUSTRIAN AIRLINES,,,,,2024-06-18T06:50:00Z,,,,,,VIE,,
1650783,D,2024-06-18T00:00:00Z,,,,,,,,,DE,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/condor.jpg?vs=1&rev=baa408acfbb147df822c8517d1365fcd,1162,,,,,International Airport,Palma De Mallorca,Palma De Mallorca,DE1162 DE 1162 CONDOR  PMI International Airport Palma De Mallorca Palma De Mallorca       ,,A320,320,320,A320,Airbus,True,True,CONDOR,,,,,2024-06-18T14:25:00Z,,,,,,PMI,,
1650784,D,2024-06-18T00:00:00Z,,,,,,,,,DL,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/delta.svg?vs=1&rev=cf310fd7becf4a70ac034ef72d91454d,053,,,,,John F. Kennedy International Airport,New York,New York,DL053 DL 053 DELTA AIR LINES  JFK John F. Kennedy International Airport New York New York        DL53 DL0053 DL 0053,,A332,330,332,A330-200,Airbus,,True,DELTA AIR LINES,,,,,2024-06-18T11:35:00Z,,,,,,JFK,,
1650785,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,724,,,,,Schiphol,Amsterdam,Amsterdam,LX724 LX 724 SWISS  AMS Schiphol Amsterdam Amsterdam       AC_6790_ACA LX0724 LX 0724 AC6790 AC 6790,,A320,320,320,A320,Airbus,True,True,SWISS,AC_6790_ACA,,,,2024-06-18T05:20:00Z,,,,,,AMS,,
1650786,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,966,,,,,Brandenburg Airport,Berlin,Berlin,"LX966 LX 966 SWISS  BER Brandenburg Airport Berlin Berlin       AC_6766_ACA, SQ_2932_SIA LX0966 LX 0966 AC6766 AC 6766 SQ2932 SQ 2932",,A320,320,320,A320,Airbus,True,True,SWISS,"AC_6766_ACA, SQ_2932_SIA",,,,2024-06-18T10:30:00Z,,,,,,BER,,
1650787,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,2120,,,,,Airport,Malaga,Malaga,LX2120 LX 2120 SWISS  AGP Airport Malaga Malaga       ,,A320,320,320,A320,Airbus,True,True,SWISS,,,,,2024-06-18T19:25:00Z,,,,,,AGP,,
1650788,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1718,,,,,Casale,Brindisi,Brindisi,LX1718 LX 1718 SWISS  BDS Casale Brindisi Brindisi       ,,E290,EMJ,290,ERJ-190 E2,Embraer,True,True,SWISS,,,,,2024-06-18T04:50:00Z,,,,,,BDS,,
1650790,D,2024-06-18T00:00:00Z,,,,,,,,,KE,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/korean.svg?vs=1&rev=d07ebad6d4a64065abc0e5ff11a275e3,918,,,,,Incheon,Seoul,Seoul,KE918 KE 918 KOREAN AIR  ICN Incheon Seoul Seoul        KE0918 KE 0918,,B77W,777,77W,B777-300ER,Boeing,,True,KOREAN AIR,,,,,2024-06-18T17:15:00Z,,,,,,ICN,,
1650791,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,332,,,,,Heathrow,London,London,"LX332 LX 332 SWISS  LHR Heathrow London London       AC_6837_ACA, UA_9760_UAL LX0332 LX 0332 AC6837 AC 6837 UA9760 UA 9760",,BCS1,220,221,A220-100,Airbus,,True,SWISS,"AC_6837_ACA, UA_9760_UAL",,,,2024-06-18T10:05:00Z,,,,,,LHR,,
1650792,D,2024-06-18T00:00:00Z,,,,,,,,,WK,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/edelweiss.svg?vs=1&rev=c62a851a074242b3817b8cb7b10efad7,370,,,,,International Airport,Larnaka,Larnaca,WK370 WK 370 EDELWEISS  LCA International Airport Larnaka Larnaca       LX_8370_SWR WK0370 WK 0370 LX8370 LX 8370,,A320,320,320,A320,Airbus,,True,EDELWEISS,LX_8370_SWR,,,,2024-06-18T12:45:00Z,,,,,,LCA,,
1650793,D,2024-06-18T00:00:00Z,,,,,,,,,UA,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/united.jpg?vs=1&rev=b46120f7ec0c43609a2f758e7e9c053d,045,,,,,International Airport,San Francisco,San Francisco,UA045 UA 045 UNITED AIRLINES  SFO International Airport San Francisco San Francisco        UA45 UA0045 UA 0045,,B772,777,772,B777-200,Boeing,,True,UNITED AIRLINES,,,,,2024-06-18T11:35:00Z,,,,,,SFO,,
1650794,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,978,,,,,Brandenburg Airport,Berlin,Berlin,LX978 LX 978 SWISS  BER Brandenburg Airport Berlin Berlin        LX0978 LX 0978,,BCS3,220,223,A220-300,Airbus,True,True,SWISS,,,,,2024-06-18T16:20:00Z,,,,,,BER,,
1650795,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,138,,,,,International Airport,Hong Kong,Hong Kong,LX138 LX 138 SWISS  HKG International Airport Hong Kong Hong Kong       CX_6630_CPA LX0138 LX 0138 CX6630 CX 6630,,B77W,777,77W,B777-300ER,Boeing,,True,SWISS,CX_6630_CPA,,,,2024-06-18T20:40:00Z,,,,,,HKG,,
1650796,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,736,,,,,Schiphol,Amsterdam,Amsterdam,LX736 LX 736 SWISS  AMS Schiphol Amsterdam Amsterdam        LX0736 LX 0736,,BCS3,220,223,A220-300,Airbus,True,True,SWISS,,,,,2024-06-18T18:40:00Z,,,,,,AMS,,
1650797,D,2024-06-18T00:00:00Z,,,,,,,,,EK,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/emirates-neu.jpg?vs=1&rev=2acb4025394d473aaed26208c7d1175b,086,,,,,International Airport,Dubai,Dubai,EK086 EK 086 EMIRATES  DXB International Airport Dubai Dubai       QF_8086_QFA EK86 EK0086 EK 0086 QF8086 QF 8086,,A388,380,388,A380-800,Airbus,,True,EMIRATES,QF_8086_QFA,,,,2024-06-18T20:15:00Z,,,,,,DXB,,
1650798,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1054,,,,,Airport,Hamburg,Hamburg,LX1054 LX 1054 SWISS  HAM Airport Hamburg Hamburg       ,,BCS3,220,223,A220-300,Airbus,True,True,SWISS,,,,,2024-06-18T15:45:00Z,,,,,,HAM,,
1650799,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1272,,,,,Kastrup,Kopenhagen,Copenhagen,LX1272 LX 1272 SWISS  CPH Kastrup Kopenhagen Copenhagen       SK_3506_SAS SK3506 SK 3506,,E290,EMJ,290,ERJ-190 E2,Embraer,True,True,SWISS,SK_3506_SAS,,,,2024-06-18T15:20:00Z,,,,,,CPH,,
1650800,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,562,,,,,Côte d'Azur,Nizza,Nice,"LX562 LX 562 SWISS  NCE Côte d'Azur Nizza Nice       AC_6814_ACA, UA_9738_UAL LX0562 LX 0562 AC6814 AC 6814 UA9738 UA 9738",,A320,320,320,A320,Airbus,True,True,SWISS,"AC_6814_ACA, UA_9738_UAL",,,,2024-06-18T05:30:00Z,,,,,,NCE,,
1650801,D,2024-06-18T00:00:00Z,,,,,,,,,OU,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/croatia.svg?vs=1&rev=ab07c92bd36c412bb3841fed1ff84c92,461,,,,,Franjo Tudman Airport,Zagreb,Zagreb,"OU461 OU 461 CROATIA AIRLINES  ZAG Franjo Tudman Airport Zagreb Zagreb       AC_2982_ACA, LX_4250_SWR, SK_9319_SAS, SQ_2413_SIA, UA_7278_UAL OU0461 OU 0461 AC2982 AC 2982 LX4250 LX 4250 SK9319 SK 9319 SQ2413 SQ 2413 UA7278 UA 7278",,DH8D,DH8,DH4,DHC-8-400 Dash 8,De Havilland Canada,True,True,CROATIA AIRLINES,"AC_2982_ACA, LX_4250_SWR, SK_9319_SAS, SQ_2413_SIA, UA_7278_UAL",,,,2024-06-18T09:45:00Z,,,,,,ZAG,,
1650802,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,2808,,,,,International Airport,Genf,Geneva,LX2808 LX 2808 SWISS  GVA International Airport Genf Geneva       SK_3532_SAS SK3532 SK 3532,,BCS3,220,223,A220-300,Airbus,True,True,SWISS,SK_3532_SAS,,,,2024-06-18T14:45:00Z,,,,,,GVA,,
1650803,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1030,,,,,Airport,Sylt,Sylt,LX1030 LX 1030 SWISS  GWT Airport Sylt Sylt       ,,BCS1,220,221,A220-100,Airbus,True,True,SWISS,,,,,2024-06-18T14:50:00Z,,,,,,GWT,,
1650804,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,780,,,,,National,Brüssel,Brussels,"LX780 LX 780 SWISS  BRU National Brüssel Brussels       AC_6779_ACA, SN_5108_BEL, SQ_2980_SIA LX0780 LX 0780 AC6779 AC 6779 SN5108 SN 5108 SQ2980 SQ 2980",,BCS1,220,221,A220-100,Airbus,True,True,SWISS,"AC_6779_ACA, SN_5108_BEL, SQ_2980_SIA",,,,2024-06-18T10:55:00Z,,,,,,BRU,,
1650805,D,2024-06-18T00:00:00Z,,,,,,,,,DE,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/condor.jpg?vs=1&rev=baa408acfbb147df822c8517d1365fcd,1868,,,,,Airport,Ibiza,Ibiza,DE1868 DE 1868 CONDOR  IBZ Airport Ibiza Ibiza       ,,A320,320,320,A320,Airbus,True,True,CONDOR,,,,,2024-06-18T04:20:00Z,,,,,,IBZ,,
1650806,D,2024-06-18T00:00:00Z,,,,,,,,,LH,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/lufthansa_neu.jpg?vs=1&rev=49c6298f9d5f49649a7f5641611a6a95,2367,,,,,Franz J. Strauss Airport,München,Munich,LH2367 LH 2367 LUFTHANSA  MUC Franz J. Strauss Airport München Munich       ,,A319,319,319,A319,Airbus,True,True,LUFTHANSA,,,,,2024-06-18T07:20:00Z,,,,,,MUC,,
1650807,D,2024-06-18T00:00:00Z,,,,,,,,,KM,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/km_malta_airlines.jpg?vs=1&rev=09a17b5a9fde4680a7a503014540ee1a,491,,,,,International Airport,Malta,Malta,KM491 KM 491 KM MALTA AIRLINES  MLA International Airport Malta Malta       LX_4370_SWR KM0491 KM 0491 LX4370 LX 4370,,A320,32A,32A,A320,Airbus,True,True,KM MALTA AIRLINES,LX_4370_SWR,,,,2024-06-18T15:40:00Z,,,,,,MLA,,
1650808,D,2024-06-18T00:00:00Z,,,,,,,,,CJ,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/british.svg?vs=1&rev=a665e55df3da4cb4aab06cb75fcd95c8,8768,,,,,City,London,London,CJ8768 CJ 8768 BA CITYFLYER  LCY City London London       BA_8768_BAW BA8768 BA 8768,,E190,EMJ,E90,ERJ-190,Embraer,,True,BA CITYFLYER,BA_8768_BAW,,,,2024-06-18T17:15:00Z,,,,,,LCY,,
1650809,D,2024-06-18T00:00:00Z,,,,,,,,,TK,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/turkish.svg?vs=1&rev=0136fab87b604d5694f060684f417b3d,1908,,,,,International Airport,Istanbul,Istanbul,"TK1908 TK 1908 TURKISH AIRLINES  IST International Airport Istanbul Istanbul       6E_4063_IGO, OM_1014_MGL, OZ_6924_AAR, PK_5908_PIA 6E4063 6E 4063 OM1014 OM 1014 OZ6924 OZ 6924 PK5908 PK 5908",,A321,321,321,A321,Airbus,,True,TURKISH AIRLINES,"6E_4063_IGO, OM_1014_MGL, OZ_6924_AAR, PK_5908_PIA",,,,2024-06-18T08:50:00Z,,,,,,IST,,
1650810,D,2024-06-18T00:00:00Z,,,,,,,,,PC,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/pegasus.svg?vs=1&rev=ab0ec7afe79543fda62fb6bf93a1e7b8,948,,,,,Sabiha Gokçen International Airport,Istanbul,Istanbul,PC948 PC 948 PEGASUS AIRLINES  SAW Sabiha Gokçen International Airport Istanbul Istanbul        PC0948 PC 0948,,A21N,32Q,32Q,A321 Neo,Airbus,,True,PEGASUS AIRLINES,,,,,2024-06-18T09:35:00Z,,,,,,SAW,,
